,protocol_type,protocol_name,Algorithm,Simulation_Number,Task Id,Mission Id,Task Importance,Max Players,Initial Workload,Arrival Delay,Abandonment Counter,Total Abandonment Counter,Total Time In System,Total Time Since First Arrival,Time Taken (In System) Relative To Optimal,Time Taken (First Arrival) Relative To Optimal,Cap,Is Done,Abandonment Penalty,Utility,map_size,max_nclo,converge_threshold
106,Delay,Pois(1000^d)+TS,FMC_ATA,3,7,17,57776.410487273315,5,57776.410487273315,14866.23056307056,0,0,32995.14965014763,18128.91908707707,0.35021153775560954,0.6373949843315079,40325.42204540466,True,0,8420.492953116798,900X900,100000,1e-05
107,Delay,Pois(1000^d)+TS,FMC_ATA,3,7,18,57776.410487273315,2,57776.410487273315,111.2503324865718,0,0,36409.78658491913,36298.53625243256,0.7934186918745111,0.7958504178443477,50366.07947847739,True,0,49779.16534252576,900X900,100000,1e-05
108,Delay,Pois(1000^d)+TS,FMC_ATA,3,2,2,34351.7762709337,2,34351.7762709337,102.33197605046125,0,0,17406.068580194282,17303.73660414382,0.9867758509816889,0.9926115109353689,34223.92780225673,True,0,33856.9160464756,900X900,100000,1e-05
109,Delay,Pois(1000^d)+TS,FMC_ATA,3,2,3,34351.7762709337,1,34351.7762709337,129.07969472907587,0,0,34480.85596566277,34351.7762709337,0.9962564822967964,1.0,34351.7762709337,True,0,33887.75789343703,900X900,100000,1e-05
110,Delay,Pois(1000^d)+TS,FMC_ATA,3,2,4,34351.7762709337,3,34351.7762709337,17144.009568535726,0,0,38776.91565980579,21632.906091270062,0.29529404016473504,0.5293136318347957,19929.83887675365,True,0,3273.6853254509597,900X900,100000,1e-05
111,Delay,Pois(1000^d)+TS,FMC_ATA,3,5,12,68606.43734085743,7,68606.43734085743,11549.906545867134,0,0,25222.464893146273,13672.558347279139,0.3885789775758873,0.7168314349942334,51766.59722845476,True,0,15330.449141247105,900X900,100000,1e-05
112,Delay,Pois(1000^d)+TS,FMC_ATA,3,5,11,68606.43734085743,3,68606.43734085743,16952.156612487208,0,0,43100.076006772804,26147.919394285596,0.5305979609724781,0.8745939629885146,62454.30942613419,True,0,10468.254305792645,900X900,100000,1e-05
113,Delay,Pois(1000^d)+TS,FMC_ATA,3,5,13,68606.43734085743,3,68606.43734085743,12175.802598534048,0,0,45572.97095692561,33397.16835839156,0.5018064867565357,0.6847530365910897,50768.88396520469,True,0,14075.487456543311,900X900,100000,1e-05
114,Delay,Pois(1000^d)+TS,FMC_ATA,3,11,29,92608.0655575377,8,92608.0655575377,154.2638117053251,0,0,32919.64322044668,32765.37940874135,0.3516444001890717,0.35329998930529377,43516.917369902076,True,0,42815.340137374136,900X900,100000,1e-05
115,Delay,Pois(1000^d)+TS,FMC_ATA,3,11,30,92608.0655575377,6,92608.0655575377,30.228271423545316,0,0,36681.775591365804,36651.547319942256,0.4207723684061788,0.4211193993582061,52689.242532920325,True,0,52521.701281727204,900X900,100000,1e-05
116,Delay,Pois(1000^d)+TS,FMC_ATA,3,11,31,92608.0655575377,2,92608.0655575377,12210.630213262351,0,0,70158.92250144761,57948.29228818526,0.659987798099571,0.7990577625392683,80963.8060481213,True,0,22364.702172577083,900X900,100000,1e-05
117,Delay,Pois(1000^d)+TS,FMC_ATA,3,6,14,108384.52116221412,9,108384.52116221412,159.42163672587216,0,0,21999.570968301523,21840.149331575652,0.5474072467563719,0.5514030325867981,60049.94094946636,True,0,59049.721088234066,900X900,100000,1e-05
118,Delay,Pois(1000^d)+TS,FMC_ATA,3,6,16,108384.52116221412,4,108384.52116221412,319.49540819629283,0,0,43722.57545814563,43403.080049949334,0.6197285957340707,0.6242904941163309,88853.07159235977,True,0,85911.8631446974,900X900,100000,1e-05
119,Delay,Pois(1000^d)+TS,FMC_ATA,3,6,15,108384.52116221412,1,108384.52116221412,36646.07911020565,0,0,145030.60027241978,108384.52116221414,0.7473217442293482,0.9999999999999999,108384.52116221414,True,0,2281.049155878988,900X900,100000,1e-05
120,Delay,Pois(1000^d)+TS,FMC_ATA,4,3,5,21097.728168000565,2,21097.728168000565,131.77451380823425,0,0,10701.340723450867,10569.566209642633,0.9857516321187263,0.9980413457627557,21077.026042358208,True,0,20786.418223606444,900X900,100000,1e-05
121,Delay,Pois(1000^d)+TS,FMC_ATA,4,3,6,21097.728168000565,1,21097.728168000565,88.53934683147517,0,0,21186.26751483204,21097.728168000565,0.9958209086725874,1.0,21097.72816800057,True,0,20901.832063800743,900X900,100000,1e-05
122,Delay,Pois(1000^d)+TS,FMC_ATA,4,3,7,21097.728168000565,1,21097.728168000565,148.90602403187137,0,0,21246.634192032438,21097.728168000565,0.9929915476170944,1.0,21097.728168000565,True,0,20769.312764421895,900X900,100000,1e-05
123,Delay,Pois(1000^d)+TS,FMC_ATA,4,8,20,52407.49436671482,3,52407.49436671482,39.810679224459086,0,0,17567.178968618544,17527.368289394086,0.9944206078910738,0.9966792789694293,52317.37231846378,True,0,52098.38805956769,900X900,100000,1e-05
124,Delay,Pois(1000^d)+TS,FMC_ATA,4,8,21,52407.49436671482,3,52407.49436671482,90.95808463816564,0,0,17649.95220340464,17558.994118766474,0.9897570592590711,0.9948841414688141,52315.10802943248,True,0,51816.14659956883,900X900,100000,1e-05
125,Delay,Pois(1000^d)+TS,FMC_ATA,4,8,22,52407.49436671482,4,52407.49436671482,402.9820960761524,0,0,41424.07132248166,41021.08922640551,0.3162864772436808,0.31939360555167695,21641.677446910682,True,0,20742.040143982515,900X900,100000,1e-05
126,Delay,Pois(1000^d)+TS,FMC_ATA,4,4,10,96040.91679690017,4,96040.91679690017,66.39473874837775,0,0,24136.262512945566,24069.867774197188,0.9947782589100974,0.9975222724307578,95943.46428577615,True,0,95274.64497064592,900X900,100000,1e-05
127,Delay,Pois(1000^d)+TS,FMC_ATA,4,4,9,96040.91679690017,9,96040.91679690017,148.90580279365574,0,0,41468.1511687855,41319.24536599185,0.257335151837344,0.2582625331830572,34222.924384716214,True,0,33690.19788138486,900X900,100000,1e-05
128,Delay,Pois(1000^d)+TS,FMC_ATA,4,4,8,96040.91679690017,4,96040.91679690017,171.25714316241485,0,0,48265.63591758315,48094.37877442074,0.49746012339346646,0.49923150711315595,47983.498210464786,True,0,47125.460782758164,900X900,100000,1e-05
129,Delay,Pois(1000^d)+TS,FMC_ATA,4,9,25,99816.18922916184,7,99816.18922916184,422.3713184023531,0,0,39455.27861462976,39032.90729622741,0.3614080575489503,0.36531881921960185,70804.58440841072,True,0,67722.77203703702,900X900,100000,1e-05
130,Delay,Pois(1000^d)+TS,FMC_ATA,4,9,24,99816.18922916184,6,99816.18922916184,305.87187758365496,0,0,39503.653388165316,39197.78151058166,0.42112640506251353,0.4244125789032895,47579.33128107754,True,0,46070.4446909146,900X900,100000,1e-05
131,Delay,Pois(1000^d)+TS,FMC_ATA,4,9,23,99816.18922916184,10,99816.18922916184,231.6719680561505,0,0,49694.70944059142,49463.03747253527,0.20085878427056547,0.2017995544341278,20289.272552965063,True,0,19800.025442739658,900X900,100000,1e-05
132,Delay,Pois(1000^d)+TS,FMC_ATA,4,7,19,70537.88824313064,4,70537.88824313064,167.49132892854675,0,0,35501.42514437599,35333.933815447446,0.49672575084147713,0.4990803501497799,35236.449274624276,True,0,34620.087072092254,900X900,100000,1e-05
133,Delay,Pois(1000^d)+TS,FMC_ATA,4,7,17,70537.88824313064,2,70537.88824313064,17796.622576569553,0,0,53065.56669813488,35268.94412156532,0.6646295576601264,1.0,70537.88824313064,True,0,10816.672088307008,900X900,100000,1e-05
134,Delay,Pois(1000^d)+TS,FMC_ATA,4,7,18,70537.88824313064,2,70537.88824313064,17879.395811355647,0,0,53148.339932920964,35268.94412156532,0.6635944634597919,1.0,70537.88824313064,True,0,10722.749704235683,900X900,100000,1e-05
135,Delay,Pois(1000^d)+TS,FMC_ATA,4,2,3,84166.89356145733,7,84166.89356145733,185.28492453623144,0,0,28320.515356340315,28135.230431804084,0.42456296384660186,0.4273589287457652,36036.67930536573,True,0,35340.00379092063,900X900,100000,1e-05
136,Delay,Pois(1000^d)+TS,FMC_ATA,4,2,4,84166.89356145733,8,84166.89356145733,187.53406975635477,0,0,29867.659827367108,29680.125757610753,0.3522492808607028,0.3544749702579796,38557.61773935225,True,0,37803.24709508092,900X900,100000,1e-05
137,Delay,Pois(1000^d)+TS,FMC_ATA,4,2,2,84166.89356145733,8,84166.89356145733,294.111005099459,0,0,56686.8611312066,56392.75012610714,0.1855961237795603,0.18656408264635266,27283.663797240733,True,0,26451.171282533327,900X900,100000,1e-05
138,Delay,Pois(1000^d)+TS,FMC_ATA,4,11,31,103905.26484421972,8,103905.26484421972,156.46425128273876,0,0,21018.293885102987,20861.82963382025,0.6179454039670178,0.6225800101670687,64784.7492881176,True,0,63725.51749419298,900X900,100000,1e-05
139,Delay,Pois(1000^d)+TS,FMC_ATA,4,11,30,103905.26484421972,8,103905.26484421972,241.6509141976804,0,0,26273.134365811202,26031.48345161352,0.49435129911369624,0.49894037463018326,51902.448523379055,True,0,50597.66868658647,900X900,100000,1e-05
140,Delay,Pois(1000^d)+TS,FMC_ATA,4,11,29,103905.26484421972,5,103905.26484421972,485.36398509799517,0,0,58745.701536379114,58260.33755128112,0.3537459324743102,0.3566929723081733,57296.994803194815,True,0,54440.58785145292,900X900,100000,1e-05
141,Delay,Pois(1000^d)+TS,FMC_ATA,4,5,12,65362.472421499944,5,65362.472421499944,21395.810985606306,0,0,38657.52729628072,17261.716310674416,0.3381616828233529,0.7573113964464896,61173.25059512552,True,0,6420.116948609935,900X900,100000,1e-05
142,Delay,Pois(1000^d)+TS,FMC_ATA,4,5,11,65362.472421499944,5,65362.472421499944,10910.884194225133,0,0,43171.52186930311,32260.637675077982,0.30280365199715414,0.4052150058521244,26649.70721140636,True,0,8441.852534456752,900X900,100000,1e-05
143,Delay,Pois(1000^d)+TS,FMC_ATA,4,5,13,65362.472421499944,1,65362.472421499944,52.30176207297439,0,0,65414.77418357292,65362.472421499944,0.9992004594875433,1.0,65362.472421499944,True,0,65003.28044201216,900X900,100000,1e-05
144,Delay,Pois(1000^d)+TS,FMC_ATA,4,10,27,69201.76697283633,6,69201.76697283633,189.1011996223164,0,0,29170.583806189556,28981.48260656724,0.3953855673727995,0.3979654176212683,28841.600366121605,True,0,28272.65271169487,900X900,100000,1e-05
145,Delay,Pois(1000^d)+TS,FMC_ATA,4,10,26,69201.76697283633,3,69201.76697283633,17940.54326647694,0,0,60904.471880999874,42963.928614522934,0.37874485969901844,0.536898193472344,45523.94501598859,True,0,6875.838239588576,900X900,100000,1e-05
146,Delay,Pois(1000^d)+TS,FMC_ATA,4,10,28,69201.76697283633,2,69201.76697283633,143.0984813827053,0,0,69344.86545421903,69201.76697283633,0.49896821141374065,0.5,34600.88348641817,True,0,34083.1213351171,900X900,100000,1e-05
147,Delay,Pois(1000^d)+TS,FMC_ATA,4,6,15,83354.13506775064,4,83354.13506775064,166.653360289127,0,0,37690.89214255974,37524.23878227061,0.5528798227465473,0.5553352830912966,47907.69315126949,True,0,47073.839219533955,900X900,100000,1e-05
148,Delay,Pois(1000^d)+TS,FMC_ATA,4,6,14,83354.13506775064,2,83354.13506775064,205.60601519266183,0,0,41901.943348751214,41696.33733355855,0.9946332843561874,0.9995378538999943,83334.8652680674,True,0,81549.01548475258,900X900,100000,1e-05
149,Delay,Pois(1000^d)+TS,FMC_ATA,4,6,16,83354.13506775064,2,83354.13506775064,21268.94285835644,0,0,73213.16295479471,51944.220096438265,0.5692564813735574,0.802342733349327,73086.98250518767,True,0,7773.678579033647,900X900,100000,1e-05
